image,cve_id,package_name,installed_version,fixed_version,severity,detected_by,title
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-eldap,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-eldap,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-eldap,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-erl-docgen,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-erl-docgen,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-erl-docgen,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-eunit,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-eunit,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-eunit,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-ftp,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-ftp,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-ftp,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-inets,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-inets,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-inets,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-mnesia,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-mnesia,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-mnesia,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-nox,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-nox,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-nox,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-odbc,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-odbc,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-odbc,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-os-mon,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-os-mon,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-os-mon,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-parsetools,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-parsetools,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-parsetools,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-public-key,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-public-key,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-public-key,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-reltool,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-reltool,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-reltool,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-runtime-tools,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-runtime-tools,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-runtime-tools,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-snmp,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-snmp,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-snmp,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-ssh,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-ssh,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-ssh,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-ssl,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-ssl,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-ssl,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-syntax-tools,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-syntax-tools,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-syntax-tools,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-tftp,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-tftp,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-tftp,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-tools,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-tools,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-tools,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-wx,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-wx,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-wx,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2022-37026,erlang-xmerl,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u1,CRITICAL,"trivy, grype",erlang/otp: Client Authentication Bypass
vulhub/couchdb:3.2.1,CVE-2025-30211,erlang-xmerl,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,HIGH,"trivy, grype",erlang: KEX init error results with excessive memory usage
vulhub/couchdb:3.2.1,CVE-2025-32433,erlang-xmerl,1:23.2.6+dfsg-1,1:23.2.6+dfsg-1+deb11u2,CRITICAL,"trivy, grype",Erlang/OTP is a set of libraries for the Erlang programming language.  ...
vulhub/couchdb:3.2.1,CVE-2024-6655,gtk-update-icon-cache,3.24.24-4+deb11u2,3.24.24-4+deb11u4,HIGH,"trivy, grype",gtk3: gtk2: Library injection from CWD
vulhub/couchdb:3.2.1,CVE-2025-5222,icu-devtools,67.1-7,67.1-7+deb11u1,HIGH,"trivy, grype",icu: Stack buffer overflow in the SRBRoot::addTag function
vulhub/couchdb:3.2.1,CVE-2023-4911,libc-bin,2.31-13+deb11u5,2.31-13+deb11u7,HIGH,"trivy, grype",glibc: buffer overflow in ld.so leading to privilege escalation
vulhub/couchdb:3.2.1,CVE-2024-2961,libc-bin,2.31-13+deb11u5,2.31-13+deb11u9,HIGH,"trivy, grype",glibc: Out of bounds write in iconv may lead to remote code execution
vulhub/couchdb:3.2.1,CVE-2024-33599,libc-bin,2.31-13+deb11u5,2.31-13+deb11u10,HIGH,"trivy, grype",glibc: stack-based buffer overflow in netgroup cache
vulhub/couchdb:3.2.1,CVE-2025-4802,libc-bin,2.31-13+deb11u5,2.31-13+deb11u13,HIGH,"trivy, grype",glibc: static setuid binary dlopen may incorrectly search LD_LIBRARY_PATH
vulhub/couchdb:3.2.1,CVE-2023-4911,libc-dev-bin,2.31-13+deb11u5,2.31-13+deb11u7,HIGH,"trivy, grype",glibc: buffer overflow in ld.so leading to privilege escalation
vulhub/couchdb:3.2.1,CVE-2024-2961,libc-dev-bin,2.31-13+deb11u5,2.31-13+deb11u9,HIGH,"trivy, grype",glibc: Out of bounds write in iconv may lead to remote code execution
vulhub/couchdb:3.2.1,CVE-2024-33599,libc-dev-bin,2.31-13+deb11u5,2.31-13+deb11u10,HIGH,"trivy, grype",glibc: stack-based buffer overflow in netgroup cache
vulhub/couchdb:3.2.1,CVE-2025-4802,libc-dev-bin,2.31-13+deb11u5,2.31-13+deb11u13,HIGH,"trivy, grype",glibc: static setuid binary dlopen may incorrectly search LD_LIBRARY_PATH
vulhub/couchdb:3.2.1,CVE-2023-4911,libc6,2.31-13+deb11u5,2.31-13+deb11u7,HIGH,"trivy, grype",glibc: buffer overflow in ld.so leading to privilege escalation
vulhub/couchdb:3.2.1,CVE-2024-2961,libc6,2.31-13+deb11u5,2.31-13+deb11u9,HIGH,"trivy, grype",glibc: Out of bounds write in iconv may lead to remote code execution
vulhub/couchdb:3.2.1,CVE-2024-33599,libc6,2.31-13+deb11u5,2.31-13+deb11u10,HIGH,"trivy, grype",glibc: stack-based buffer overflow in netgroup cache
vulhub/couchdb:3.2.1,CVE-2025-4802,libc6,2.31-13+deb11u5,2.31-13+deb11u13,HIGH,"trivy, grype",glibc: static setuid binary dlopen may incorrectly search LD_LIBRARY_PATH
vulhub/couchdb:3.2.1,CVE-2023-4911,libc6-dev,2.31-13+deb11u5,2.31-13+deb11u7,HIGH,"trivy, grype",glibc: buffer overflow in ld.so leading to privilege escalation
vulhub/couchdb:3.2.1,CVE-2024-2961,libc6-dev,2.31-13+deb11u5,2.31-13+deb11u9,HIGH,"trivy, grype",glibc: Out of bounds write in iconv may lead to remote code execution
vulhub/couchdb:3.2.1,CVE-2024-33599,libc6-dev,2.31-13+deb11u5,2.31-13+deb11u10,HIGH,"trivy, grype",glibc: stack-based buffer overflow in netgroup cache
vulhub/couchdb:3.2.1,CVE-2025-4802,libc6-dev,2.31-13+deb11u5,2.31-13+deb11u13,HIGH,"trivy, grype",glibc: static setuid binary dlopen may incorrectly search LD_LIBRARY_PATH
vulhub/couchdb:3.2.1,CVE-2023-2603,libcap2,1:2.44-1,1:2.44-1+deb11u1,HIGH,"trivy, grype",libcap: Integer Overflow in _libcap_strdup()
vulhub/couchdb:3.2.1,CVE-2022-1304,libcom-err2,1.46.2-2,1.46.2-2+deb11u1,HIGH,"trivy, grype",e2fsprogs: out-of-bounds read/write via crafted filesystem
vulhub/couchdb:3.2.1,CVE-2024-47175,libcups2,2.3.3op2-3+deb11u2,2.3.3op2-3+deb11u9,CRITICAL,"trivy, grype",cups: libppd: remote command injection via attacker controlled data in PPD file
vulhub/couchdb:3.2.1,CVE-2023-34241,libcups2,2.3.3op2-3+deb11u2,2.3.3op2-3+deb11u3,HIGH,"trivy, grype",cups: use-after-free in cupsdAcceptClient() in scheduler/client.c
vulhub/couchdb:3.2.1,CVE-2023-4504,libcups2,2.3.3op2-3+deb11u2,2.3.3op2-3+deb11u4,HIGH,"trivy, grype",libppd: Postscript Parsing Heap Overflow
vulhub/couchdb:3.2.1,CVE-2025-58060,libcups2,2.3.3op2-3+deb11u2,2.3.3op2-3+deb11u10,HIGH,"trivy, grype",cups: Authentication Bypass in CUPS Authorization Handling
vulhub/couchdb:3.2.1,CVE-2022-32221,libcurl4,7.74.0-1.3+deb11u3,7.74.0-1.3+deb11u5,CRITICAL,"trivy, grype",curl: POST following PUT confusion
vulhub/couchdb:3.2.1,CVE-2023-23914,libcurl4,7.74.0-1.3+deb11u3,No fix available,CRITICAL,"trivy, grype",curl: HSTS ignored on multiple requests
vulhub/couchdb:3.2.1,CVE-2023-38545,libcurl4,7.74.0-1.3+deb11u3,7.74.0-1.3+deb11u10,CRITICAL,"trivy, grype",curl: heap based buffer overflow in the SOCKS5 proxy handshake
vulhub/couchdb:3.2.1,CVE-2022-42916,libcurl4,7.74.0-1.3+deb11u3,No fix available,HIGH,"trivy, grype",curl: HSTS bypass via IDN
vulhub/couchdb:3.2.1,CVE-2022-43551,libcurl4,7.74.0-1.3+deb11u3,No fix available,HIGH,"trivy, grype",curl: HSTS bypass via IDN
vulhub/couchdb:3.2.1,CVE-2023-27533,libcurl4,7.74.0-1.3+deb11u3,7.74.0-1.3+deb11u8,HIGH,"trivy, grype",curl: TELNET option IAC injection
vulhub/couchdb:3.2.1,CVE-2023-27534,libcurl4,7.74.0-1.3+deb11u3,7.74.0-1.3+deb11u8,HIGH,"trivy, grype",curl: SFTP path ~ resolving discrepancy
vulhub/couchdb:3.2.1,CVE-2024-2398,libcurl4,7.74.0-1.3+deb11u3,7.74.0-1.3+deb11u12,HIGH,"trivy, grype",curl: HTTP/2 push headers memory-leak
vulhub/couchdb:3.2.1,CVE-2022-32221,libcurl4-openssl-dev,7.74.0-1.3+deb11u3,7.74.0-1.3+deb11u5,CRITICAL,"trivy, grype",curl: POST following PUT confusion
vulhub/couchdb:3.2.1,CVE-2023-23914,libcurl4-openssl-dev,7.74.0-1.3+deb11u3,No fix available,CRITICAL,"trivy, grype",curl: HSTS ignored on multiple requests
vulhub/couchdb:3.2.1,CVE-2023-38545,libcurl4-openssl-dev,7.74.0-1.3+deb11u3,7.74.0-1.3+deb11u10,CRITICAL,"trivy, grype",curl: heap based buffer overflow in the SOCKS5 proxy handshake
vulhub/couchdb:3.2.1,CVE-2022-42916,libcurl4-openssl-dev,7.74.0-1.3+deb11u3,No fix available,HIGH,"trivy, grype",curl: HSTS bypass via IDN
vulhub/couchdb:3.2.1,CVE-2022-43551,libcurl4-openssl-dev,7.74.0-1.3+deb11u3,No fix available,HIGH,"trivy, grype",curl: HSTS bypass via IDN
vulhub/couchdb:3.2.1,CVE-2023-27533,libcurl4-openssl-dev,7.74.0-1.3+deb11u3,7.74.0-1.3+deb11u8,HIGH,"trivy, grype",curl: TELNET option IAC injection
vulhub/couchdb:3.2.1,CVE-2023-27534,libcurl4-openssl-dev,7.74.0-1.3+deb11u3,7.74.0-1.3+deb11u8,HIGH,"trivy, grype",curl: SFTP path ~ resolving discrepancy
vulhub/couchdb:3.2.1,CVE-2024-2398,libcurl4-openssl-dev,7.74.0-1.3+deb11u3,7.74.0-1.3+deb11u12,HIGH,"trivy, grype",curl: HTTP/2 push headers memory-leak
vulhub/couchdb:3.2.1,CVE-2019-8457,libdb5.3,5.3.28+dfsg1-0.8,No fix available,CRITICAL,"trivy, grype",sqlite: heap out-of-bound read in function rtreenode()
vulhub/couchdb:3.2.1,CVE-2024-45491,libexpat1,2.2.10-2+deb11u5,2.2.10-2+deb11u6,CRITICAL,"trivy, grype",libexpat: Integer Overflow or Wraparound
vulhub/couchdb:3.2.1,CVE-2024-45492,libexpat1,2.2.10-2+deb11u5,2.2.10-2+deb11u6,CRITICAL,"trivy, grype",libexpat: integer overflow
vulhub/couchdb:3.2.1,CVE-2023-52425,libexpat1,2.2.10-2+deb11u5,2.2.10-2+deb11u6,HIGH,"trivy, grype",expat: parsing large tokens can trigger a denial of service
vulhub/couchdb:3.2.1,CVE-2024-45490,libexpat1,2.2.10-2+deb11u5,2.2.10-2+deb11u6,HIGH,"trivy, grype",libexpat: Negative Length Parsing Vulnerability in libexpat
vulhub/couchdb:3.2.1,CVE-2024-8176,libexpat1,2.2.10-2+deb11u5,No fix available,HIGH,"trivy, grype",libexpat: expat: Improper Restriction of XML Entity Expansion Depth in libexpat
vulhub/couchdb:3.2.1,CVE-2022-1304,libext2fs2,1.46.2-2,1.46.2-2+deb11u1,HIGH,"trivy, grype",e2fsprogs: out-of-bounds read/write via crafted filesystem
vulhub/couchdb:3.2.1,CVE-2025-27363,libfreetype6,2.10.4+dfsg-1+deb11u1,2.10.4+dfsg-1+deb11u2,HIGH,"trivy, grype",freetype: OOB write when attempting to parse font subglyph structures related to TrueType GX and variable font files
vulhub/couchdb:3.2.1,CVE-2021-33560,libgcrypt20,1.8.7-6,No fix available,HIGH,"trivy, grype",libgcrypt: mishandles ElGamal encryption because it lacks exponent blinding to address a side-channel attack against mpi_powm
vulhub/couchdb:3.2.1,CVE-2022-48622,libgdk-pixbuf-2.0-0,2.42.2+dfsg-1+deb11u1,2.42.2+dfsg-1+deb11u2,HIGH,"trivy, grype",gnome: heap memory corruption on gdk-pixbuf
vulhub/couchdb:3.2.1,CVE-2025-7345,libgdk-pixbuf-2.0-0,2.42.2+dfsg-1+deb11u1,2.42.2+dfsg-1+deb11u4,HIGH,"trivy, grype",gdk‑pixbuf: Heap‑buffer‑overflow in gdk‑pixbuf
vulhub/couchdb:3.2.1,CVE-2022-48622,libgdk-pixbuf2.0-common,2.42.2+dfsg-1+deb11u1,2.42.2+dfsg-1+deb11u2,HIGH,"trivy, grype",gnome: heap memory corruption on gdk-pixbuf
vulhub/couchdb:3.2.1,CVE-2025-7345,libgdk-pixbuf2.0-common,2.42.2+dfsg-1+deb11u1,2.42.2+dfsg-1+deb11u4,HIGH,"trivy, grype",gdk‑pixbuf: Heap‑buffer‑overflow in gdk‑pixbuf
vulhub/couchdb:3.2.1,CVE-2023-29499,libglib2.0-0,2.66.8-1,2.66.8-1+deb11u1,HIGH,"trivy, grype",glib: GVariant offset table entry size is not checked in is_normal()
vulhub/couchdb:3.2.1,CVE-2024-52533,libglib2.0-0,2.66.8-1,2.66.8-1+deb11u5,CRITICAL,"trivy, grype",glib: buffer overflow in set_connect_msg()
